0.491,0.363,0.256,0.178,0.12,0.057,0.047,0.039,0.034,0.03,0.171,0.196,0.266,0.315,0.342,3
0.443,0.322,0.227,0.151,0.109,0.058,0.047,0.038,0.032,0.029,0.16,0.185,0.257,0.312,0.341,3
0.528,0.421,0.305,0.203,0.116,0.056,0.048,0.041,0.035,0.03,0.174,0.195,0.257,0.304,0.337,3
0.466,0.346,0.251,0.186,0.152,0.077,0.063,0.053,0.046,0.044,0.137,0.157,0.208,0.231,0.232,3
0.434,0.322,0.228,0.15,0.1,0.047,0.039,0.033,0.028,0.025,0.242,0.275,0.361,0.419,0.448,3
0.42,0.303,0.213,0.145,0.093,0.046,0.037,0.03,0.025,0.021,0.22,0.254,0.349,0.42,0.468,3
0.593,0.473,0.354,0.248,0.178,0.085,0.071,0.059,0.05,0.045,0.097,0.11,0.15,0.179,0.201,3
0.445,0.316,0.22,0.15,0.11,0.061,0.049,0.041,0.035,0.032,0.165,0.191,0.26,0.31,0.331,3
0.405,0.273,0.182,0.124,0.087,0.046,0.036,0.03,0.025,0.023,0.214,0.249,0.34,0.406,0.45,3
0.39,0.283,0.195,0.134,0.085,0.038,0.031,0.026,0.023,0.02,0.268,0.304,0.4,0.462,0.496,3
0.473,0.333,0.234,0.166,0.121,0.051,0.041,0.034,0.029,0.026,0.216,0.251,0.347,0.415,0.454,3
0.493,0.36,0.254,0.182,0.126,0.061,0.049,0.04,0.034,0.031,0.175,0.203,0.284,0.345,0.381,3
0.474,0.346,0.241,0.161,0.091,0.049,0.039,0.033,0.028,0.025,0.237,0.272,0.36,0.418,0.454,3
0.454,0.338,0.249,0.174,0.12,0.05,0.042,0.035,0.03,0.027,0.194,0.223,0.298,0.357,0.394,3
0.391,0.274,0.185,0.129,0.107,0.052,0.042,0.034,0.03,0.028,0.183,0.21,0.287,0.336,0.351,3
0.535,0.406,0.303,0.224,0.165,0.092,0.076,0.063,0.055,0.05,0.102,0.117,0.156,0.185,0.195,3
0.487,0.345,0.236,0.157,0.116,0.059,0.047,0.038,0.031,0.028,0.157,0.185,0.262,0.322,0.355,3
0.538,0.412,0.296,0.192,0.126,0.063,0.052,0.043,0.036,0.031,0.151,0.171,0.227,0.277,0.322,3
0.507,0.388,0.28,0.19,0.111,0.054,0.045,0.037,0.031,0.026,0.182,0.208,0.285,0.343,0.386,3
0.452,0.326,0.224,0.14,0.09,0.044,0.035,0.028,0.023,0.019,0.263,0.306,0.429,0.51,0.537,3
0.499,0.368,0.26,0.173,0.115,0.059,0.048,0.039,0.033,0.029,0.188,0.219,0.308,0.378,0.424,3
0.564,0.442,0.324,0.217,0.14,0.066,0.056,0.047,0.04,0.035,0.164,0.19,0.263,0.316,0.347,3
0.496,0.373,0.269,0.191,0.129,0.057,0.047,0.04,0.035,0.031,0.151,0.173,0.23,0.268,0.3,3
0.416,0.296,0.211,0.142,0.105,0.059,0.047,0.039,0.033,0.03,0.174,0.201,0.271,0.318,0.346,3
0.496,0.367,0.261,0.175,0.119,0.059,0.049,0.041,0.036,0.031,0.162,0.187,0.257,0.309,0.348,3
0.491,0.373,0.269,0.193,0.127,0.047,0.039,0.032,0.027,0.024,0.206,0.237,0.322,0.378,0.413,3
0.423,0.299,0.204,0.141,0.1,0.055,0.044,0.036,0.031,0.028,0.18,0.208,0.286,0.335,0.36,3
0.505,0.416,0.325,0.234,0.159,0.064,0.056,0.048,0.04,0.035,0.141,0.159,0.214,0.261,0.295,3
0.481,0.378,0.283,0.199,0.143,0.053,0.045,0.038,0.032,0.028,0.184,0.209,0.28,0.334,0.374,3
0.502,0.396,0.297,0.227,0.162,0.072,0.061,0.051,0.045,0.04,0.124,0.14,0.18,0.204,0.22,3
0.504,0.386,0.287,0.202,0.133,0.057,0.048,0.041,0.036,0.031,0.16,0.182,0.247,0.297,0.333,3
0.476,0.339,0.235,0.154,0.096,0.053,0.043,0.035,0.029,0.025,0.184,0.215,0.299,0.359,0.399,3
0.463,0.347,0.254,0.172,0.113,0.061,0.05,0.042,0.035,0.031,0.171,0.194,0.256,0.299,0.323,3
0.448,0.328,0.235,0.172,0.116,0.051,0.041,0.034,0.03,0.027,0.201,0.23,0.308,0.359,0.387,3
0.437,0.316,0.223,0.146,0.093,0.044,0.036,0.03,0.026,0.023,0.256,0.293,0.386,0.446,0.472,3
0.512,0.401,0.301,0.223,0.151,0.073,0.063,0.055,0.049,0.045,0.124,0.14,0.184,0.217,0.237,3
0.465,0.345,0.255,0.193,0.128,0.061,0.051,0.043,0.038,0.034,0.172,0.195,0.256,0.29,0.304,3
0.457,0.323,0.217,0.151,0.106,0.049,0.04,0.034,0.029,0.027,0.238,0.271,0.348,0.391,0.418,3
0.453,0.322,0.222,0.153,0.108,0.054,0.043,0.034,0.029,0.026,0.189,0.221,0.311,0.365,0.402,3
0.576,0.465,0.361,0.271,0.209,0.096,0.081,0.069,0.059,0.052,0.098,0.113,0.152,0.171,0.183,3
0.606,0.483,0.366,0.273,0.201,0.089,0.074,0.062,0.054,0.049,0.098,0.113,0.155,0.182,0.192,3
0.504,0.396,0.293,0.202,0.129,0.063,0.054,0.045,0.039,0.033,0.136,0.155,0.212,0.257,0.287,3
0.52,0.407,0.31,0.235,0.176,0.083,0.07,0.058,0.05,0.046,0.091,0.104,0.141,0.169,0.183,3
0.445,0.336,0.238,0.163,0.092,0.049,0.042,0.036,0.031,0.026,0.253,0.286,0.378,0.449,0.492,3
0.459,0.326,0.216,0.144,0.1,0.061,0.048,0.039,0.032,0.028,0.178,0.208,0.298,0.363,0.392,3
0.485,0.36,0.26,0.189,0.128,0.053,0.043,0.036,0.031,0.027,0.19,0.219,0.298,0.352,0.384,3
0.488,0.357,0.248,0.174,0.121,0.047,0.038,0.031,0.027,0.023,0.22,0.256,0.351,0.419,0.469,3
0.403,0.292,0.21,0.152,0.117,0.06,0.049,0.042,0.036,0.033,0.182,0.206,0.263,0.297,0.307,3
0.432,0.315,0.22,0.155,0.108,0.061,0.05,0.041,0.035,0.03,0.169,0.194,0.262,0.311,0.344,3
0.504,0.373,0.265,0.189,0.105,0.058,0.048,0.04,0.035,0.032,0.139,0.159,0.213,0.258,0.29,3
0.475,0.345,0.235,0.156,0.108,0.055,0.045,0.037,0.031,0.027,0.185,0.215,0.297,0.355,0.39,3
0.454,0.326,0.219,0.149,0.108,0.053,0.042,0.035,0.03,0.027,0.193,0.222,0.3,0.355,0.387,3
0.477,0.352,0.243,0.16,0.098,0.057,0.047,0.038,0.031,0.026,0.173,0.199,0.279,0.348,0.401,3
0.506,0.387,0.281,0.196,0.141,0.074,0.061,0.05,0.043,0.038,0.124,0.144,0.196,0.23,0.247,3
0.48,0.343,0.236,0.162,0.119,0.062,0.05,0.041,0.034,0.03,0.149,0.174,0.244,0.293,0.319,3
0.444,0.331,0.243,0.176,0.113,0.055,0.045,0.038,0.032,0.028,0.194,0.222,0.296,0.348,0.374,3
0.601,0.484,0.366,0.256,0.162,0.097,0.081,0.066,0.054,0.046,0.116,0.132,0.178,0.211,0.23,3
0.459,0.321,0.218,0.144,0.11,0.063,0.051,0.042,0.036,0.033,0.245,0.279,0.362,0.411,0.43,3
0.477,0.355,0.251,0.173,0.119,0.052,0.043,0.036,0.031,0.028,0.192,0.219,0.289,0.338,0.365,3
0.45,0.32,0.231,0.167,0.126,0.049,0.04,0.033,0.028,0.026,0.197,0.229,0.309,0.359,0.391,3
0.394,0.27,0.18,0.119,0.071,0.038,0.03,0.025,0.021,0.018,0.299,0.344,0.462,0.538,0.576,3
0.486,0.365,0.267,0.192,0.14,0.07,0.057,0.048,0.041,0.036,0.127,0.146,0.193,0.223,0.246,3
0.457,0.332,0.229,0.151,0.098,0.044,0.037,0.031,0.027,0.024,0.246,0.279,0.363,0.415,0.444,3
0.418,0.294,0.199,0.134,0.081,0.043,0.035,0.029,0.025,0.022,0.303,0.341,0.439,0.499,0.527,3
0.42,0.29,0.186,0.111,0.068,0.047,0.037,0.03,0.025,0.023,0.259,0.297,0.401,0.471,0.506,3
0.525,0.395,0.285,0.203,0.129,0.054,0.044,0.037,0.031,0.028,0.18,0.208,0.288,0.347,0.39,3
0.383,0.247,0.154,0.101,0.065,0.044,0.035,0.028,0.024,0.022,0.287,0.33,0.438,0.502,0.53,3
0.509,0.379,0.274,0.208,0.156,0.058,0.047,0.039,0.034,0.031,0.19,0.217,0.288,0.331,0.358,3
0.483,0.361,0.252,0.168,0.095,0.046,0.038,0.032,0.027,0.023,0.219,0.25,0.342,0.412,0.461,3
0.459,0.331,0.231,0.167,0.118,0.056,0.045,0.037,0.032,0.028,0.16,0.186,0.26,0.313,0.342,3
0.472,0.344,0.246,0.178,0.135,0.068,0.054,0.045,0.039,0.036,0.123,0.143,0.195,0.226,0.238,3
0.46,0.33,0.234,0.165,0.122,0.054,0.043,0.036,0.031,0.027,0.181,0.209,0.287,0.334,0.356,3
0.418,0.294,0.196,0.12,0.066,0.038,0.031,0.026,0.023,0.02,0.278,0.316,0.418,0.491,0.529,3
0.444,0.311,0.207,0.138,0.094,0.046,0.037,0.029,0.024,0.022,0.231,0.27,0.378,0.461,0.506,3
0.412,0.28,0.181,0.121,0.092,0.055,0.045,0.037,0.032,0.03,0.24,0.274,0.361,0.415,0.447,3
0.559,0.45,0.345,0.25,0.177,0.081,0.068,0.058,0.048,0.041,0.129,0.145,0.184,0.214,0.238,4
0.508,0.385,0.283,0.2,0.148,0.086,0.072,0.061,0.053,0.048,0.158,0.177,0.224,0.254,0.262,4
0.48,0.35,0.242,0.16,0.12,0.062,0.05,0.04,0.034,0.029,0.178,0.205,0.279,0.331,0.359,4
0.513,0.388,0.286,0.208,0.151,0.072,0.059,0.049,0.041,0.036,0.118,0.135,0.185,0.223,0.25,4
0.494,0.386,0.3,0.229,0.177,0.074,0.062,0.054,0.048,0.044,0.117,0.131,0.169,0.196,0.211,4
0.493,0.375,0.273,0.199,0.133,0.071,0.059,0.049,0.042,0.036,0.158,0.18,0.238,0.278,0.3,4
0.494,0.372,0.264,0.168,0.094,0.056,0.046,0.038,0.031,0.027,0.184,0.211,0.286,0.35,0.397,4
0.462,0.326,0.217,0.138,0.082,0.051,0.041,0.033,0.027,0.024,0.208,0.242,0.333,0.396,0.432,4
0.518,0.397,0.293,0.209,0.146,0.073,0.06,0.051,0.044,0.041,0.128,0.148,0.204,0.245,0.263,4
0.601,0.485,0.382,0.278,0.191,0.102,0.086,0.074,0.062,0.055,0.089,0.101,0.13,0.149,0.156,4
0.494,0.373,0.275,0.186,0.108,0.068,0.056,0.047,0.039,0.034,0.133,0.152,0.2,0.241,0.275,4
0.537,0.459,0.4,0.336,0.26,0.095,0.084,0.077,0.071,0.065,0.075,0.082,0.096,0.106,0.115,4
0.583,0.47,0.362,0.271,0.197,0.087,0.074,0.063,0.054,0.046,0.139,0.156,0.199,0.232,0.246,4
0.533,0.424,0.319,0.23,0.167,0.079,0.067,0.056,0.047,0.042,0.133,0.15,0.2,0.236,0.25,4
0.442,0.31,0.207,0.142,0.094,0.055,0.043,0.034,0.029,0.026,0.2,0.232,0.321,0.383,0.419,4
0.532,0.418,0.311,0.205,0.127,0.067,0.056,0.048,0.041,0.036,0.131,0.149,0.197,0.233,0.259,4
0.469,0.335,0.225,0.146,0.094,0.058,0.047,0.038,0.031,0.027,0.189,0.219,0.305,0.372,0.409,4
0.41,0.298,0.207,0.143,0.102,0.039,0.033,0.028,0.024,0.022,0.267,0.301,0.394,0.461,0.507,4
0.451,0.326,0.23,0.16,0.123,0.061,0.05,0.041,0.034,0.03,0.174,0.2,0.272,0.314,0.337,4
0.477,0.357,0.258,0.176,0.123,0.065,0.053,0.044,0.037,0.033,0.149,0.172,0.231,0.271,0.291,4
0.474,0.342,0.229,0.141,0.087,0.066,0.055,0.047,0.039,0.034,0.234,0.262,0.337,0.387,0.414,4
0.455,0.324,0.232,0.163,0.115,0.052,0.042,0.035,0.03,0.026,0.193,0.224,0.311,0.375,0.421,4
0.449,0.329,0.226,0.147,0.089,0.051,0.042,0.035,0.029,0.025,0.23,0.263,0.351,0.411,0.45,4
0.579,0.477,0.375,0.277,0.206,0.098,0.084,0.073,0.062,0.057,0.1,0.113,0.155,0.19,0.207,4
0.609,0.497,0.397,0.295,0.22,0.101,0.087,0.076,0.065,0.058,0.091,0.102,0.136,0.165,0.175,4
0.62,0.533,0.439,0.35,0.266,0.137,0.121,0.106,0.093,0.084,0.066,0.071,0.089,0.102,0.111,4
0.702,0.59,0.463,0.335,0.244,0.141,0.123,0.104,0.087,0.073,0.142,0.157,0.198,0.226,0.235,4
0.426,0.327,0.248,0.175,0.129,0.059,0.05,0.043,0.037,0.033,0.193,0.213,0.27,0.314,0.338,4
0.544,0.443,0.359,0.276,0.194,0.102,0.089,0.079,0.071,0.065,0.096,0.108,0.136,0.155,0.164,4
0.549,0.421,0.293,0.186,0.113,0.067,0.055,0.045,0.037,0.031,0.152,0.174,0.239,0.291,0.331,4
0.567,0.44,0.32,0.22,0.151,0.084,0.069,0.056,0.047,0.04,0.098,0.113,0.158,0.189,0.205,4
0.485,0.365,0.261,0.184,0.131,0.06,0.049,0.041,0.035,0.032,0.186,0.213,0.288,0.34,0.372,4
0.451,0.321,0.223,0.153,0.107,0.06,0.047,0.039,0.032,0.029,0.169,0.198,0.27,0.319,0.343,4
0.41,0.283,0.193,0.136,0.09,0.049,0.039,0.032,0.028,0.024,0.21,0.243,0.325,0.376,0.408,4
0.553,0.43,0.317,0.222,0.149,0.064,0.053,0.044,0.037,0.033,0.143,0.164,0.225,0.27,0.301,4
0.431,0.319,0.226,0.16,0.117,0.05,0.041,0.034,0.029,0.026,0.19,0.22,0.305,0.367,0.411,4
0.467,0.36,0.266,0.194,0.147,0.067,0.056,0.047,0.04,0.036,0.141,0.16,0.215,0.26,0.296,4
0.541,0.473,0.383,0.287,0.208,0.07,0.063,0.056,0.049,0.043,0.12,0.131,0.162,0.192,0.216,4
0.599,0.477,0.352,0.236,0.13,0.103,0.088,0.073,0.06,0.051,0.161,0.184,0.242,0.279,0.295,4
0.433,0.31,0.219,0.154,0.102,0.052,0.042,0.036,0.031,0.028,0.179,0.205,0.277,0.334,0.369,4
0.495,0.367,0.263,0.176,0.101,0.067,0.054,0.044,0.036,0.031,0.144,0.164,0.227,0.28,0.31,4
0.486,0.375,0.284,0.208,0.143,0.075,0.063,0.053,0.045,0.039,0.137,0.155,0.206,0.243,0.254,4
0.415,0.278,0.184,0.123,0.089,0.048,0.037,0.031,0.026,0.025,0.196,0.231,0.319,0.377,0.409,4
0.46,0.334,0.237,0.166,0.114,0.058,0.048,0.042,0.037,0.034,0.203,0.23,0.292,0.325,0.346,4
0.577,0.484,0.387,0.29,0.206,0.098,0.085,0.073,0.063,0.054,0.075,0.084,0.109,0.131,0.143,4
0.489,0.363,0.266,0.198,0.142,0.077,0.063,0.054,0.047,0.044,0.13,0.15,0.199,0.232,0.249,4
0.473,0.334,0.219,0.134,0.087,0.048,0.039,0.032,0.028,0.025,0.209,0.242,0.33,0.383,0.414,4
0.593,0.495,0.404,0.313,0.221,0.093,0.08,0.069,0.059,0.051,0.088,0.099,0.13,0.156,0.172,4
0.449,0.326,0.236,0.171,0.121,0.06,0.049,0.041,0.035,0.031,0.157,0.18,0.244,0.284,0.304,4
0.524,0.442,0.352,0.265,0.185,0.077,0.07,0.063,0.057,0.05,0.186,0.208,0.273,0.328,0.364,4
0.558,0.452,0.337,0.232,0.138,0.088,0.075,0.062,0.05,0.041,0.108,0.12,0.156,0.185,0.21,4
0.609,0.521,0.426,0.312,0.192,0.108,0.096,0.085,0.073,0.065,0.098,0.108,0.136,0.159,0.174,4
0.44,0.323,0.229,0.153,0.114,0.059,0.048,0.04,0.033,0.03,0.165,0.19,0.264,0.321,0.349,4
0.471,0.344,0.243,0.16,0.103,0.058,0.048,0.039,0.033,0.029,0.169,0.195,0.271,0.324,0.348,4
0.463,0.328,0.208,0.131,0.073,0.049,0.039,0.03,0.024,0.02,0.222,0.257,0.362,0.444,0.504,4
0.488,0.357,0.26,0.178,0.125,0.061,0.049,0.04,0.033,0.029,0.153,0.177,0.243,0.296,0.324,4
0.471,0.343,0.239,0.162,0.126,0.072,0.059,0.048,0.041,0.037,0.138,0.158,0.216,0.252,0.269,4
0.462,0.335,0.229,0.138,0.088,0.051,0.042,0.034,0.028,0.024,0.182,0.208,0.284,0.347,0.394,4
0.425,0.303,0.203,0.127,0.082,0.048,0.039,0.031,0.026,0.022,0.223,0.256,0.349,0.416,0.458,4
0.563,0.457,0.369,0.288,0.213,0.105,0.091,0.08,0.072,0.067,0.083,0.095,0.121,0.137,0.143,4
0.495,0.351,0.229,0.139,0.073,0.056,0.045,0.036,0.03,0.026,0.199,0.232,0.324,0.392,0.432,4
0.569,0.464,0.352,0.249,0.16,0.083,0.071,0.061,0.051,0.044,0.116,0.132,0.177,0.215,0.235,4
0.501,0.41,0.33,0.266,0.213,0.098,0.085,0.075,0.068,0.064,0.103,0.116,0.15,0.171,0.174,4
0.541,0.446,0.361,0.284,0.212,0.093,0.081,0.071,0.063,0.057,0.091,0.101,0.129,0.145,0.151,4
0.499,0.385,0.287,0.221,0.172,0.084,0.07,0.059,0.051,0.048,0.109,0.125,0.171,0.2,0.208,4
0.476,0.36,0.273,0.206,0.155,0.071,0.059,0.051,0.045,0.041,0.126,0.144,0.188,0.21,0.218,4
0.512,0.391,0.285,0.201,0.136,0.064,0.053,0.045,0.038,0.033,0.157,0.18,0.248,0.296,0.331,4
0.422,0.294,0.204,0.139,0.085,0.059,0.047,0.038,0.032,0.028,0.164,0.19,0.266,0.324,0.358,4
0.484,0.361,0.253,0.175,0.115,0.053,0.044,0.036,0.03,0.026,0.199,0.228,0.308,0.37,0.411,4
0.557,0.428,0.306,0.206,0.129,0.066,0.056,0.047,0.039,0.034,0.175,0.2,0.275,0.329,0.361,4
0.279,0.232,0.189,0.141,0.082,0.128,0.12,0.11,0.09,0.057,0.567,0.596,0.654,0.679,0.668,4
0.428,0.298,0.208,0.139,0.09,0.05,0.04,0.034,0.029,0.026,0.207,0.237,0.314,0.368,0.394,4
0.489,0.37,0.275,0.203,0.146,0.072,0.061,0.052,0.045,0.041,0.137,0.157,0.207,0.242,0.265,4
0.527,0.415,0.316,0.214,0.139,0.072,0.06,0.051,0.042,0.036,0.126,0.145,0.198,0.248,0.287,4
0.5,0.394,0.302,0.207,0.128,0.067,0.057,0.05,0.044,0.039,0.145,0.163,0.206,0.235,0.252,4
0.47,0.376,0.287,0.201,0.126,0.059,0.051,0.044,0.037,0.031,0.166,0.187,0.246,0.291,0.322,4
0.507,0.374,0.274,0.192,0.142,0.07,0.057,0.048,0.042,0.038,0.16,0.184,0.246,0.29,0.314,4
0.611,0.52,0.429,0.339,0.257,0.118,0.104,0.091,0.081,0.074,0.077,0.085,0.106,0.122,0.132,4
0.519,0.396,0.282,0.186,0.111,0.079,0.068,0.057,0.047,0.042,0.22,0.25,0.33,0.384,0.404,4
0.414,0.285,0.185,0.118,0.081,0.046,0.036,0.029,0.024,0.021,0.238,0.277,0.38,0.451,0.496,4
0.594,0.505,0.42,0.343,0.28,0.141,0.124,0.11,0.098,0.091,0.055,0.061,0.077,0.085,0.088,4
0.493,0.371,0.266,0.18,0.12,0.051,0.042,0.035,0.03,0.026,0.211,0.241,0.314,0.363,0.392,4
0.453,0.332,0.249,0.18,0.139,0.067,0.055,0.046,0.04,0.036,0.132,0.151,0.203,0.24,0.257,4
0.58,0.454,0.336,0.222,0.14,0.067,0.057,0.048,0.04,0.034,0.153,0.174,0.233,0.276,0.313,4
0.478,0.359,0.267,0.193,0.134,0.06,0.049,0.041,0.035,0.03,0.157,0.181,0.247,0.297,0.327,4
0.498,0.372,0.259,0.176,0.123,0.054,0.044,0.036,0.03,0.026,0.188,0.218,0.306,0.383,0.435,4
0.493,0.355,0.232,0.15,0.114,0.064,0.051,0.041,0.035,0.032,0.178,0.203,0.273,0.315,0.335,4
0.473,0.353,0.256,0.179,0.128,0.059,0.049,0.041,0.035,0.032,0.175,0.2,0.264,0.308,0.327,4
0.543,0.431,0.333,0.239,0.153,0.075,0.063,0.054,0.045,0.037,0.122,0.14,0.19,0.23,0.258,4
0.524,0.436,0.362,0.287,0.239,0.093,0.082,0.074,0.068,0.067,0.098,0.11,0.139,0.154,0.16,4
0.537,0.421,0.318,0.223,0.151,0.081,0.068,0.057,0.048,0.041,0.128,0.148,0.205,0.245,0.266,4
0.58,0.457,0.35,0.26,0.182,0.087,0.072,0.06,0.051,0.044,0.086,0.099,0.138,0.168,0.184,4
0.536,0.396,0.288,0.219,0.171,0.09,0.072,0.06,0.051,0.046,0.089,0.104,0.141,0.163,0.175,4
0.628,0.508,0.4,0.302,0.22,0.116,0.098,0.083,0.072,0.064,0.075,0.085,0.114,0.132,0.143,4
0.48,0.384,0.302,0.236,0.193,0.09,0.077,0.067,0.06,0.056,0.103,0.115,0.147,0.168,0.176,4
0.585,0.5,0.403,0.306,0.21,0.107,0.095,0.083,0.072,0.064,0.081,0.09,0.113,0.131,0.14,4
0.367,0.252,0.168,0.109,0.084,0.046,0.037,0.03,0.025,0.023,0.228,0.263,0.353,0.409,0.431,4
0.469,0.337,0.233,0.164,0.123,0.058,0.046,0.038,0.032,0.029,0.165,0.192,0.268,0.326,0.35,4
0.555,0.478,0.389,0.298,0.205,0.095,0.084,0.073,0.064,0.056,0.075,0.082,0.104,0.124,0.142,4
0.523,0.46,0.407,0.335,0.268,0.103,0.095,0.089,0.083,0.077,0.089,0.095,0.108,0.117,0.118,4
